#Time;x(km);y(km);z(km);alt(km);relVel;dwnrng(km);Q(kPa);Fuel(tons);dV_tot;dV_grav;dv_drag;throttle;accel;aoa;aov;pitch;Cd;x(km);y(km);z(km);yaw;c_thrust;incl
232.00;1173.268;-5565.206;3129.772; 113.670;1907.4;246.111;0.000;58.670;4662.589;  0.000;  0.000;0.9500;2.82;-14.98;12.89;2.08;0.200;1267.307;-5544.549;3129.772;-175.50;0.000;28.823
233.00;1175.128;-5565.114;3130.113; 114.092;1878.4;247.924;0.000;57.899;4690.377;  0.000;  0.000;0.9500;2.85;-14.92;12.85;2.06;0.200;1269.569;-5544.332;3130.113;-175.51;0.000;28.825
234.00;1176.960;-5565.021;3130.449; 114.506;1849.2;249.710;0.000;57.127;4718.421;  0.000;  0.000;0.9500;2.87;-14.86;12.81;2.04;0.200;1271.803;-5544.116;3130.449;-175.52;0.000;28.826
235.00;1178.763;-5564.927;3130.779; 114.912;1819.8;251.468;0.000;56.355;4746.725;  0.000;  0.000;0.9500;2.90;-14.80;12.77;2.03;0.200;1274.009;-5543.899;3130.779;-175.53;0.000;28.827
236.00;1180.537;-5564.834;3131.103; 115.311;1790.1;253.198;0.000;55.584;4775.295;  0.000;  0.000;0.9500;2.93;-14.75;12.73;2.01;0.200;1276.185;-5543.682;3131.103;-175.54;0.000;28.829
237.00;1182.281;-5564.741;3131.420; 115.702;1760.1;254.900;0.000;54.812;4804.135;  0.000;  0.000;0.9500;2.96;-14.69;12.70;1.99;0.200;1278.332;-5543.466;3131.420;-175.56;0.000;28.830
238.00;1183.997;-5564.648;3131.732; 116.085;1729.9;256.573;0.000;54.041;4833.250;  0.000;  0.000;0.9500;2.98;-14.63;12.66;1.97;0.200;1280.450;-5543.250;3131.732;-175.57;0.000;28.831
239.00;1185.682;-5564.555;3132.038; 116.460;1699.4;258.217;0.000;53.269;4862.647;  0.000;  0.000;0.9500;3.01;-14.58;12.62;1.95;0.200;1282.538;-5543.034;3132.038;-175.58;0.000;28.833
240.00;1187.337;-5564.463;3132.337; 116.828;1668.6;259.831;0.000;52.497;4892.330;  0.000;  0.000;0.9500;3.04;-14.52;12.58;1.93;0.200;1284.596;-5542.819;3132.337;-175.59;0.000;28.834
241.00;1188.963;-5564.371;3132.631; 117.187;1637.6;261.417;0.000;51.726;4922.304;  0.000;  0.000;0.9500;3.07;-14.47;12.55;1.91;0.200;1286.623;-5542.605;3132.631;-175.60;0.000;28.835
242.00;1190.557;-5564.279;3132.918; 117.539;1606.2;262.972;0.000;50.954;4952.577;  0.000;  0.000;0.9500;3.10;-14.41;12.51;1.90;0.200;1288.620;-5542.391;3132.918;-175.61;0.000;28.836
243.00;1192.120;-5564.187;3133.199; 117.884;1574.5;264.497;0.000;50.182;4983.153;  0.000;  0.000;0.9500;3.13;-14.36;12.47;1.88;0.200;1290.585;-5542.178;3133.199;-175.61;0.000;28.837
244.00;1193.653;-5564.096;3133.474; 118.220;1542.6;265.992;0.000;49.411;5014.040;  0.000;  0.000;0.9500;3.17;-14.31;12.44;1.86;0.200;1292.520;-5541.966;3133.474;-175.62;0.000;28.839
245.00;1195.153;-5564.006;3133.743; 118.548;1510.3;267.457;0.000;48.639;5045.242;  0.000;  0.000;0.9500;3.20;-14.25;12.40;1.85;0.200;1294.423;-5541.754;3133.743;-175.63;0.000;28.840
246.00;1196.622;-5563.917;3134.006; 118.869;1477.8;268.890;0.000;47.868;5076.768;  0.000;  0.000;0.9500;3.23;-14.20;12.36;1.83;0.200;1296.294;-5541.544;3134.006;-175.64;0.000;28.841
247.00;1198.059;-5563.828;3134.263; 119.181;1444.9;270.292;0.000;47.096;5108.623;  0.000;  0.000;0.9500;3.27;-14.15;12.33;1.81;0.200;1298.133;-5541.335;3134.263;-175.65;0.000;28.842
248.00;1199.463;-5563.740;3134.513; 119.486;1411.7;271.663;0.000;46.324;5140.814;  0.000;  0.000;0.9500;3.30;-14.10;12.29;1.80;0.200;1299.939;-5541.127;3134.513;-175.66;0.000;28.843
249.00;1200.835;-5563.653;3134.757; 119.783;1378.1;273.002;0.000;45.553;5173.349;  0.000;  0.000;0.9500;3.34;-14.05;12.26;1.78;0.200;1301.713;-5540.920;3134.757;-175.67;0.000;28.844
250.00;1202.173;-5563.567;3134.996; 120.071;1344.2;274.308;0.000;44.781;5206.236;  0.000;  0.000;0.9500;3.37;-14.00;12.23;1.77;0.200;1303.454;-5540.715;3134.995;-175.68;0.000;28.845
251.00;1203.478;-5563.483;3135.227; 120.352;1310.0;275.582;0.000;44.010;5239.481;  0.000;  0.000;0.9500;3.41;-13.95;12.19;1.75;0.200;1305.161;-5540.512;3135.227;-175.69;0.000;28.846
252.00;1204.749;-5563.399;3135.453; 120.625;1275.4;276.823;0.000;43.238;5273.093;  0.000;  0.000;0.9500;3.45;-13.91;12.16;1.74;0.200;1306.834;-5540.310;3135.453;-175.69;0.000;28.847
253.00;1205.986;-5563.317;3135.672; 120.890;1240.4;278.031;0.000;42.466;5307.080;  0.000;  0.000;0.9500;3.49;-13.87;12.13;1.72;0.200;1308.473;-5540.109;3135.672;-175.70;0.000;28.848
254.00;1207.188;-5563.236;3135.885; 121.147;1205.1;279.205;0.000;41.695;5341.450;  0.000;  0.000;0.9500;3.53;-13.82;12.10;1.71;0.200;1310.078;-5539.911;3135.885;-175.71;0.000;28.849
255.00;1208.355;-5563.157;3136.092; 121.396;1169.3;280.345;0.000;40.923;5376.212;  0.000;  0.000;0.9500;3.57;-13.78;12.08;1.69;0.200;1311.647;-5539.714;3136.092;-175.72;0.000;28.849
256.00;1209.487;-5563.080;3136.292; 121.637;1133.2;281.451;0.000;40.151;5411.375;  0.000;  0.000;0.9500;3.61;-13.75;12.05;1.68;0.200;1313.182;-5539.520;3136.292;-175.72;0.000;28.850
257.00;1210.584;-5563.004;3136.486; 121.869;1096.7;282.522;0.000;39.380;5446.949;  0.000;  0.000;0.9500;3.65;-13.71;12.03;1.67;0.200;1314.680;-5539.328;3136.486;-175.73;0.000;28.851
258.00;1211.644;-5562.930;3136.673; 122.094;1059.8;283.558;0.000;38.608;5482.943;  0.000;  0.000;0.9500;3.69;-13.68;12.01;1.65;0.200;1316.143;-5539.138;3136.673;-175.74;0.000;28.852
259.00;1212.668;-5562.858;3136.855; 122.311;1022.5;284.558;0.000;37.837;5519.367;  0.000;  0.000;0.9500;3.74;-13.65;11.99;1.64;0.200;1317.569;-5538.951;3136.855;-175.75;0.000;28.853
260.00;1213.654;-5562.788;3137.029; 122.519; 984.7;285.522;0.000;37.065;5556.232;  0.000;  0.000;0.9500;3.78;-13.62;11.98;1.63;0.200;1318.958;-5538.766;3137.029;-175.75;0.000;28.853
261.00;1214.604;-5562.720;3137.198; 122.720; 946.5;286.450;0.000;36.293;5593.549;  0.000;  0.000;0.9500;3.83;-13.60;11.97;1.62;0.200;1320.310;-5538.584;3137.197;-175.76;0.000;28.854
262.00;1215.515;-5562.654;3137.359; 122.912; 907.8;287.340;0.000;35.522;5631.328;  0.000;  0.000;0.9500;3.88;-13.59;11.96;1.60;0.200;1321.624;-5538.405;3137.359;-175.77;0.000;28.855
263.00;1216.389;-5562.591;3137.515; 123.097; 868.7;288.194;0.000;34.750;5669.581;  0.000;  0.000;0.9500;3.93;-13.58;11.96;1.59;0.200;1322.900;-5538.228;3137.515;-175.77;0.000;28.856
264.00;1217.223;-5562.531;3137.663; 123.273; 829.1;289.010;0.000;33.979;5708.321;  0.000;  0.000;0.9500;3.98;-13.57;11.97;1.58;0.200;1324.137;-5538.055;3137.663;-175.78;0.000;28.856
265.00;1218.019;-5562.473;3137.806; 123.441; 789.0;289.787;0.000;33.207;5747.560;  0.000;  0.000;0.9500;4.03;-13.58;11.98;1.57;0.200;1325.335;-5537.885;3137.806;-175.78;0.000;28.857
266.00;1218.774;-5562.418;3137.941; 123.601; 748.4;290.526;0.000;32.435;5787.310;  0.000;  0.000;0.9500;4.08;-13.59;12.00;1.56;0.214;1326.493;-5537.719;3137.941;-175.79;0.000;28.857
267.00;1219.490;-5562.365;3138.070; 123.752; 707.3;291.225;0.000;31.664;5827.586;  0.000;  0.000;0.9500;4.14;-13.62;12.04;1.55;0.245;1327.612;-5537.556;3138.070;-175.79;0.000;28.858
268.00;1220.165;-5562.316;3138.193; 123.896; 665.7;291.885;0.000;30.892;5868.401;  0.000;  0.000;0.9500;4.19;-13.66;12.08;1.54;0.281;1328.689;-5537.397;3138.193;-175.80;0.000;28.858
269.00;1220.798;-5562.270;3138.309; 124.032; 623.6;292.504;0.000;30.120;5909.771;  0.000;  0.000;0.9500;4.25;-13.72;12.14;1.53;0.320;1329.726;-5537.242;3138.309;-175.81;0.000;28.859
270.00;1221.390;-5562.228;3138.418; 124.159; 580.9;293.083;0.000;29.349;5951.710;  0.000;  0.000;0.9500;4.31;-13.80;12.23;1.52;0.364;1330.720;-5537.090;3138.418;-175.81;0.000;28.859
271.00;1221.940;-5562.188;3138.520; 124.278; 537.6;293.620;0.000;28.577;5994.234;  0.000;  0.000;0.9500;4.37;-13.90;12.34;1.52;0.410;1331.673;-5536.943;3138.520;-175.81;0.000;28.860
272.00;1222.446;-5562.153;3138.616; 124.389; 493.7;294.115;0.000;27.806;6037.360;  0.000;  0.000;0.9500;4.43;-14.05;12.48;1.51;0.453;1332.582;-5536.801;3138.616;-175.82;0.000;28.860
273.00;1222.910;-5562.121;3138.705; 124.492; 449.3;294.567;0.000;27.034;6081.105;  0.000;  0.000;0.9500;4.49;-14.24;12.66;1.50;0.486;1333.448;-5536.663;3138.705;-175.82;0.000;28.861
274.00;1223.329;-5562.093;3138.787; 124.587; 404.2;294.976;0.000;26.262;6125.487;  0.000;  0.000;0.9500;4.56;-14.49;12.91;1.49;0.496;1334.271;-5536.529;3138.787;-175.83;0.000;28.861
275.00;1223.703;-5562.070;3138.862; 124.673; 358.5;295.342;0.000;25.491;6170.525;  0.000;  0.000;0.9500;4.63;-14.84;13.24;1.49;0.475;1335.048;-5536.401;3138.862;-175.83;0.000;28.861
276.00;1224.032;-5562.050;3138.931; 124.752; 312.2;295.663;0.000;24.719;6216.239;  0.000;  0.000;0.9500;4.70;-15.32;13.70;1.48;0.416;1335.780;-5536.277;3138.931;-175.84;0.000;28.862
277.00;1224.328;-5562.035;3138.995; 124.825; 265.3;295.951;0.000;23.928;6263.819;  0.000;  0.000;0.9500;4.77;-16.06;14.39;1.47;0.326;1336.500;-5536.154;3138.995;-175.84;0.000;28.862
278.00;1224.601;-5562.019;3139.055; 124.892; 245.6;296.218;0.000;23.671;6279.453;  0.000;  0.000;0.0000;1.60;-15.02;13.32;1.47;0.285;1337.216;-5536.025;3139.055;-175.84;0.000;28.862
279.00;1224.839;-5562.000;3139.105; 124.944; 242.8;296.451;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-13.06;11.33;1.46;0.279;1337.857;-5535.903;3139.105;-175.85;0.000;28.863
280.00;1225.075;-5561.972;3139.151; 124.987; 241.1;296.685;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-10.93;9.15;1.45;0.276;1338.496;-5535.773;3139.151;-175.85;0.000;28.863
281.00;1225.309;-5561.936;3139.191; 125.020; 239.8;296.918;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-8.80;6.94;1.45;0.273;1339.134;-5535.635;3139.191;-175.85;0.000;28.863
282.00;1225.542;-5561.892;3139.228; 125.044; 238.9;297.152;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-6.70;4.71;1.44;0.271;1339.769;-5535.488;3139.228;-175.85;0.000;28.863
283.00;1225.772;-5561.840;3139.259; 125.058; 238.4;297.385;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;2.47;-2.47;0.270;1340.402;-5535.334;3139.259;-173.21;0.000;28.864
284.00;1226.001;-5561.781;3139.286; 125.064; 238.2;297.619;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;0.22;-0.22;0.270;1341.034;-5535.172;3139.286;-173.22;0.000;28.864
285.00;1226.229;-5561.713;3139.309; 125.059; 238.4;297.852;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-2.03;2.03;0.890;1341.663;-5535.002;3139.309;-173.23;0.000;28.864
286.00;1226.454;-5561.637;3139.327; 125.046; 238.9;298.085;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-4.27;4.27;0.892;1342.290;-5534.823;3139.327;-173.24;0.000;28.864
287.00;1226.678;-5561.553;3139.340; 125.023; 239.8;298.319;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-6.51;6.51;0.894;1342.916;-5534.637;3139.340;-173.25;0.000;28.865
288.00;1226.900;-5561.461;3139.349; 124.990; 241.1;298.552;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;0.00;-8.72;8.72;0.897;1343.540;-5534.443;3139.349;-173.26;0.000;28.865
289.00;1227.120;-5561.362;3139.354; 124.949; 242.7;298.786;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-10.90;10.90;0.901;1344.161;-5534.240;3139.354;-173.26;0.000;28.865
290.00;1227.339;-5561.254;3139.353; 124.898; 244.7;299.019;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;0.00;-13.06;13.06;0.906;1344.781;-5534.030;3139.353;-173.27;0.000;28.865
291.00;1227.555;-5561.138;3139.349; 124.837; 247.1;299.253;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-15.17;15.17;0.911;1345.399;-5533.811;3139.349;-173.28;0.000;28.866
292.00;1227.770;-5561.014;3139.339; 124.768; 249.7;299.486;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-17.25;17.25;0.918;1346.014;-5533.585;3139.339;-173.29;0.000;28.866
293.00;1227.983;-5560.883;3139.326; 124.689; 252.7;299.720;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-19.28;19.28;0.925;1346.628;-5533.350;3139.326;-173.30;0.000;28.866
294.00;1228.195;-5560.743;3139.307; 124.600; 256.0;299.953;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-21.26;21.26;0.933;1347.240;-5533.108;3139.307;-173.31;0.000;28.866
295.00;1228.405;-5560.595;3139.284; 124.502; 259.6;300.187;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-23.19;23.19;0.942;1347.850;-5532.857;3139.284;-173.32;0.000;28.867
296.00;1228.612;-5560.439;3139.257; 124.395; 263.4;300.421;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-25.06;25.06;0.951;1348.458;-5532.599;3139.257;-173.33;0.000;28.867
297.00;1228.819;-5560.275;3139.225; 124.278; 267.6;300.654;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-26.88;26.88;0.961;1349.064;-5532.332;3139.225;-173.34;0.000;28.867
298.00;1229.023;-5560.104;3139.188; 124.153; 272.0;300.888;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-28.64;28.64;0.972;1349.668;-5532.058;3139.188;-173.35;0.000;28.867
299.00;1229.226;-5559.924;3139.147; 124.017; 276.6;301.121;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;0.00;-30.34;30.34;0.983;1350.270;-5531.775;3139.147;-173.35;0.000;28.867
300.00;1229.427;-5559.736;3139.101; 123.873; 281.5;301.355;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-31.99;31.99;0.995;1350.870;-5531.485;3139.101;-173.36;0.000;28.868
301.00;1229.626;-5559.540;3139.051; 123.719; 286.6;301.589;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-33.57;33.57;1.007;1351.469;-5531.186;3139.051;-173.37;0.000;28.868
302.00;1229.823;-5559.337;3138.996; 123.555; 291.9;301.822;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;0.00;-35.11;35.11;1.020;1352.065;-5530.879;3138.996;-173.38;0.000;28.868
303.00;1230.019;-5559.125;3138.937; 123.383; 297.5;302.056;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-36.58;36.58;1.033;1352.659;-5530.565;3138.937;-173.39;0.000;28.868
304.00;1230.213;-5558.905;3138.873; 123.200; 303.2;302.290;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-38.00;38.00;1.046;1353.251;-5530.242;3138.873;-173.40;0.000;28.869
305.00;1230.405;-5558.677;3138.805; 123.009; 309.1;302.524;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-39.37;39.37;1.060;1353.842;-5529.911;3138.805;-173.41;0.000;28.869
306.00;1230.596;-5558.441;3138.732; 122.808; 315.1;302.758;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-40.68;40.68;1.074;1354.430;-5529.572;3138.732;-173.42;0.000;28.869
307.00;1230.784;-5558.198;3138.654; 122.598; 321.4;302.992;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;-0.00;-41.95;41.95;1.089;1355.017;-5529.226;3138.654;-173.43;0.000;28.869
308.00;1230.971;-5557.946;3138.572; 122.378; 327.7;303.226;0.000;23.671;6279.453;  0.000;  0.000;0.0000;0.00;0.00;-43.17;43.17;1.104;1355.601;-5528.871;3138.572;-173.44;0.000;28.870
