#Time;x(km);y(km);z(km);alt(km);relVel;dwnrng(km);Q(kPa);Fuel(tons);dV_tot;dV_grav;dv_drag;throttle;accel;aoa;aov;pitch;Cd;x(km);y(km);z(km);yaw;c_thrust;incl
290.10;-2871.167;-4882.767;3465.260; 262.393;2965.9;353.753;0.000;73.817;4964.657;  0.000;  0.000;1.0000;1.08;9.94;22.70;29.60;0.200;-2787.681;-4931.273;3465.260;-91.00;0.000;31.455
291.10;-2872.056;-4885.015;3463.535; 263.536;2972.9;356.376;0.000;73.543;4975.301;  0.000;  0.000;1.0000;1.09;9.92;22.58;29.49;0.200;-2788.570;-4933.521;3463.535;-91.00;0.000;31.432
292.10;-2872.946;-4887.264;3461.800; 264.677;2979.9;359.006;0.000;73.269;4985.978;  0.000;  0.000;1.0000;1.09;9.91;22.47;29.38;0.200;-2789.460;-4935.770;3461.800;-91.00;0.000;31.408
293.10;-2873.837;-4889.515;3460.056; 265.814;2987.0;361.645;0.000;72.995;4996.688;  0.000;  0.000;1.0000;1.09;9.90;22.36;29.27;0.200;-2790.351;-4938.020;3460.056;-91.00;0.000;31.385
294.10;-2874.729;-4891.766;3458.301; 266.949;2994.2;364.292;0.000;72.721;5007.433;  0.000;  0.000;1.0000;1.10;9.89;22.25;29.16;0.200;-2791.243;-4940.272;3458.301;-91.00;0.000;31.361
295.10;-2875.622;-4894.019;3456.536; 268.082;3001.4;366.947;0.000;72.447;5018.211;  0.000;  0.000;1.0000;1.10;9.88;22.14;29.05;0.200;-2792.136;-4942.525;3456.536;-91.00;0.000;31.337
296.10;-2876.516;-4896.274;3454.762; 269.211;3008.7;369.610;0.000;72.173;5029.024;  0.000;  0.000;1.0000;1.11;9.86;22.03;28.94;0.200;-2793.030;-4944.780;3454.762;-91.00;0.000;31.313
297.10;-2877.411;-4898.530;3452.977; 270.339;3016.0;372.282;0.000;71.899;5039.871;  0.000;  0.000;1.0000;1.11;9.85;21.92;28.83;0.200;-2793.925;-4947.036;3452.977;-91.00;0.000;31.290
298.10;-2878.307;-4900.787;3451.182; 271.463;3023.3;374.962;0.000;71.626;5050.753;  0.000;  0.000;1.0000;1.11;9.84;21.81;28.73;0.200;-2794.821;-4949.293;3451.182;-91.00;0.000;31.266
299.10;-2879.204;-4903.046;3449.377; 272.585;3030.7;377.651;0.000;71.352;5061.669;  0.000;  0.000;1.0000;1.12;9.82;21.70;28.62;0.200;-2795.718;-4951.552;3449.377;-91.00;0.000;31.242
300.10;-2880.102;-4905.306;3447.562; 273.704;3038.2;380.348;0.000;71.078;5072.621;  0.000;  0.000;1.0000;1.12;9.81;21.59;28.51;0.200;-2796.616;-4953.812;3447.562;-91.00;0.000;31.217
301.10;-2881.000;-4907.568;3445.737; 274.821;3045.7;383.054;0.000;70.804;5083.608;  0.000;  0.000;1.0000;1.12;9.79;21.49;28.40;0.200;-2797.515;-4956.073;3445.737;-91.00;0.000;31.193
302.10;-2881.900;-4909.831;3443.901; 275.936;3053.3;385.768;0.000;70.530;5094.630;  0.000;  0.000;1.0000;1.13;9.78;21.38;28.29;0.200;-2798.414;-4958.336;3443.901;-91.00;0.000;31.169
303.10;-2882.801;-4912.095;3442.056; 277.047;3060.9;388.490;0.000;70.256;5105.688;  0.000;  0.000;1.0000;1.13;9.77;21.27;28.18;0.200;-2799.315;-4960.601;3442.056;-91.00;0.000;31.145
304.10;-2883.703;-4914.361;3440.200; 278.156;3068.6;391.221;0.000;69.982;5116.782;  0.000;  0.000;1.0000;1.13;9.75;21.17;28.07;0.200;-2800.218;-4962.867;3440.200;-91.00;0.000;31.120
305.10;-2884.607;-4916.629;3438.333; 279.263;3076.3;393.961;0.000;69.708;5127.913;  0.000;  0.000;1.0000;1.14;9.73;21.06;27.96;0.200;-2801.121;-4965.135;3438.333;-91.00;0.000;31.096
306.10;-2885.511;-4918.898;3436.456; 280.367;3084.1;396.709;0.000;69.434;5139.079;  0.000;  0.000;1.0000;1.14;9.72;20.95;27.85;0.200;-2802.025;-4967.404;3436.456;-91.00;0.000;31.071
307.10;-2886.416;-4921.169;3434.569; 281.469;3091.9;399.466;0.000;69.160;5150.283;  0.000;  0.000;1.0000;1.15;9.70;20.85;27.75;0.200;-2802.930;-4969.675;3434.569;-91.00;0.000;31.046
308.10;-2887.322;-4923.441;3432.671; 282.568;3099.8;402.232;0.000;68.886;5161.523;  0.000;  0.000;1.0000;1.15;9.69;20.74;27.64;0.200;-2803.836;-4971.947;3432.671;-91.00;0.000;31.022
309.10;-2888.230;-4925.715;3430.763; 283.664;3107.8;405.006;0.000;68.612;5172.801;  0.000;  0.000;1.0000;1.15;9.67;20.64;27.53;0.200;-2804.744;-4974.221;3430.763;-91.00;0.000;30.997
310.10;-2889.138;-4927.990;3428.845; 284.758;3115.8;407.789;0.000;68.338;5184.116;  0.000;  0.000;1.0000;1.16;9.65;20.53;27.42;0.200;-2805.652;-4976.496;3428.845;-91.00;0.000;30.972
311.10;-2890.048;-4930.267;3426.915; 285.850;3123.8;410.581;0.000;68.065;5195.468;  0.000;  0.000;1.0000;1.16;9.64;20.43;27.31;0.200;-2806.562;-4978.773;3426.915;-91.00;0.000;30.947
312.10;-2890.958;-4932.546;3424.976; 286.939;3131.9;413.382;0.000;67.791;5206.859;  0.000;  0.000;1.0000;1.16;9.62;20.33;27.20;0.200;-2807.472;-4981.052;3424.976;-91.00;0.000;30.922
313.10;-2891.870;-4934.826;3423.025; 288.026;3140.1;416.191;0.000;67.517;5218.288;  0.000;  0.000;1.0000;1.17;9.60;20.22;27.09;0.200;-2808.384;-4983.332;3423.025;-91.00;0.000;30.897
314.10;-2892.783;-4937.108;3421.064; 289.110;3148.3;419.010;0.000;67.243;5229.755;  0.000;  0.000;1.0000;1.17;9.58;20.12;26.98;0.200;-2809.297;-4985.614;3421.064;-91.00;0.000;30.872
315.10;-2893.697;-4939.392;3419.092; 290.191;3156.5;421.838;0.000;66.969;5241.261;  0.000;  0.000;1.0000;1.18;9.57;20.02;26.87;0.200;-2810.211;-4987.898;3419.092;-91.00;0.000;30.846
316.10;-2894.613;-4941.677;3417.110; 291.271;3164.9;424.674;0.000;66.695;5252.806;  0.000;  0.000;1.0000;1.18;9.55;19.92;26.76;0.200;-2811.127;-4990.183;3417.110;-91.00;0.000;30.821
317.10;-2895.529;-4943.964;3415.116; 292.348;3173.2;427.520;0.000;66.421;5264.390;  0.000;  0.000;1.0000;1.18;9.53;19.82;26.66;0.200;-2812.043;-4992.470;3415.116;-91.00;0.000;30.795
318.10;-2896.447;-4946.253;3413.112; 293.422;3181.7;430.374;0.000;66.147;5276.013;  0.000;  0.000;1.0000;1.19;9.51;19.72;26.55;0.200;-2812.961;-4994.759;3413.112;-91.00;0.000;30.770
319.10;-2897.366;-4948.544;3411.097; 294.494;3190.2;433.238;0.000;65.873;5287.677;  0.000;  0.000;1.0000;1.19;9.49;19.62;26.44;0.200;-2813.880;-4997.050;3411.097;-91.00;0.000;30.744
320.10;-2898.286;-4950.836;3409.071; 295.564;3198.7;436.111;0.000;65.599;5299.380;  0.000;  0.000;1.0000;1.20;9.47;19.52;26.33;0.200;-2814.800;-4999.342;3409.071;-91.00;0.000;30.719
321.10;-2899.207;-4953.130;3407.034; 296.631;3207.3;438.993;0.000;65.325;5311.124;  0.000;  0.000;1.0000;1.20;9.45;19.42;26.22;0.200;-2815.721;-5001.636;3407.034;-91.00;0.000;30.693
322.10;-2900.130;-4955.426;3404.986; 297.696;3215.9;441.884;0.000;65.051;5322.908;  0.000;  0.000;1.0000;1.20;9.43;19.32;26.11;0.200;-2816.644;-5003.932;3404.986;-91.00;0.000;30.667
323.10;-2901.053;-4957.724;3402.927; 298.758;3224.7;444.785;0.000;64.777;5334.733;  0.000;  0.000;1.0000;1.21;9.41;19.22;26.00;0.200;-2817.567;-5006.229;3402.927;-91.00;0.000;30.641
324.10;-2901.978;-4960.023;3400.857; 299.819;3233.4;447.694;0.000;64.504;5346.599;  0.000;  0.000;1.0000;1.21;9.39;19.12;25.89;0.200;-2818.492;-5008.529;3400.857;-91.00;0.000;30.615
325.10;-2902.904;-4962.325;3398.776; 300.876;3242.3;450.614;0.000;64.230;5358.507;  0.000;  0.000;1.0000;1.22;9.37;19.02;25.78;0.200;-2819.418;-5010.830;3398.776;-91.00;0.000;30.589
326.10;-2903.832;-4964.628;3396.684; 301.932;3251.1;453.542;0.000;63.956;5370.457;  0.000;  0.000;1.0000;1.22;9.34;18.92;25.68;0.200;-2820.346;-5013.133;3396.684;-91.00;0.000;30.563
327.10;-2904.761;-4966.933;3394.580; 302.985;3260.1;456.480;0.000;63.682;5382.448;  0.000;  0.000;1.0000;1.23;9.32;18.83;25.57;0.200;-2821.275;-5015.439;3394.580;-91.00;0.000;30.536
328.10;-2905.691;-4969.240;3392.466; 304.036;3269.1;459.428;0.000;63.408;5394.482;  0.000;  0.000;1.0000;1.23;9.30;18.73;25.46;0.200;-2822.205;-5017.746;3392.466;-91.00;0.000;30.510
329.10;-2906.622;-4971.549;3390.340; 305.084;3278.1;462.384;0.000;63.134;5406.558;  0.000;  0.000;1.0000;1.23;9.28;18.63;25.35;0.200;-2823.136;-5020.054;3390.340;-91.00;0.000;30.484
330.10;-2907.555;-4973.859;3388.203; 306.131;3287.2;465.351;0.000;62.860;5418.678;  0.000;  0.000;1.0000;1.24;9.26;18.54;25.24;0.200;-2824.069;-5022.365;3388.203;-91.00;0.000;30.457
331.10;-2908.488;-4976.172;3386.054; 307.174;3296.4;468.327;0.000;62.586;5430.840;  0.000;  0.000;1.0000;1.24;9.23;18.44;25.13;0.200;-2825.002;-5024.678;3386.054;-91.00;0.000;30.430
332.10;-2909.424;-4978.487;3383.894; 308.216;3305.7;471.313;0.000;62.312;5443.046;  0.000;  0.000;1.0000;1.25;9.21;18.35;25.02;0.200;-2825.938;-5026.993;3383.894;-91.00;0.000;30.404
333.10;-2910.360;-4980.804;3381.722; 309.255;3314.9;474.308;0.000;62.038;5455.296;  0.000;  0.000;1.0000;1.25;9.18;18.25;24.91;0.200;-2826.874;-5029.309;3381.722;-91.00;0.000;30.377
334.10;-2911.298;-4983.122;3379.539; 310.293;3324.3;477.313;0.000;61.764;5467.590;  0.000;  0.000;1.0000;1.26;9.16;18.16;24.80;0.200;-2827.812;-5031.628;3379.539;-91.00;0.000;30.350
335.10;-2912.237;-4985.443;3377.345; 311.327;3333.7;480.328;0.000;61.490;5479.929;  0.000;  0.000;1.0000;1.26;9.14;18.07;24.70;0.200;-2828.752;-5033.949;3377.345;-91.00;0.000;30.323
336.10;-2913.178;-4987.766;3375.139; 312.360;3343.2;483.353;0.000;61.216;5492.313;  0.000;  0.000;1.0000;1.27;9.11;17.97;24.59;0.200;-2829.692;-5036.271;3375.139;-91.00;0.000;30.296
337.10;-2914.120;-4990.090;3372.921; 313.390;3352.7;486.387;0.000;60.943;5504.741;  0.000;  0.000;1.0000;1.27;9.09;17.88;24.48;0.200;-2830.634;-5038.596;3372.921;-91.00;0.000;30.269
338.10;-2915.064;-4992.417;3370.692; 314.418;3362.3;489.431;0.000;60.669;5517.215;  0.000;  0.000;1.0000;1.28;9.06;17.79;24.37;0.200;-2831.578;-5040.923;3370.692;-91.00;0.000;30.242
339.10;-2916.008;-4994.746;3368.451; 315.444;3371.9;492.486;0.000;60.395;5529.735;  0.000;  0.000;1.0000;1.28;9.04;17.70;24.26;0.200;-2832.522;-5043.252;3368.451;-91.00;0.000;30.214
340.10;-2916.955;-4997.077;3366.198; 316.468;3381.6;495.550;0.000;60.121;5542.301;  0.000;  0.000;1.0000;1.28;9.01;17.60;24.15;0.200;-2833.469;-5045.583;3366.198;-91.00;0.000;30.187
341.10;-2917.902;-4999.410;3363.933; 317.490;3391.4;498.624;0.000;59.847;5554.913;  0.000;  0.000;1.0000;1.29;8.98;17.51;24.04;0.200;-2834.416;-5047.916;3363.933;-91.00;0.000;30.159
342.10;-2918.851;-5001.746;3361.656; 318.509;3401.2;501.709;0.000;59.573;5567.573;  0.000;  0.000;1.0000;1.29;8.96;17.42;23.93;0.200;-2835.365;-5050.251;3361.656;-91.00;0.000;30.132
343.10;-2919.802;-5004.083;3359.368; 319.526;3411.1;504.803;0.000;59.299;5580.279;  0.000;  0.000;1.0000;1.30;8.93;17.33;23.82;0.200;-2836.316;-5052.589;3359.368;-91.00;0.000;30.104
344.10;-2920.754;-5006.422;3357.068; 320.541;3421.1;507.908;0.000;59.025;5593.033;  0.000;  0.000;1.0000;1.30;8.90;17.24;23.72;0.200;-2837.268;-5054.928;3357.068;-91.00;0.000;30.076
345.10;-2921.707;-5008.764;3354.755; 321.554;3431.1;511.023;0.000;58.751;5605.835;  0.000;  0.000;1.0000;1.31;8.88;17.15;23.61;0.200;-2838.221;-5057.270;3354.755;-91.00;0.000;30.048
346.10;-2922.662;-5011.108;3352.431; 322.565;3441.2;514.148;0.000;58.477;5618.685;  0.000;  0.000;1.0000;1.31;8.85;17.06;23.50;0.200;-2839.176;-5059.614;3352.431;-91.00;0.000;30.021
347.10;-2923.618;-5013.454;3350.094; 323.574;3451.3;517.283;0.000;58.203;5631.584;  0.000;  0.000;1.0000;1.32;8.82;16.98;23.39;0.200;-2840.132;-5061.960;3350.094;-91.00;0.000;29.992
348.10;-2924.576;-5015.803;3347.746; 324.580;3461.5;520.429;0.000;57.929;5644.532;  0.000;  0.000;1.0000;1.32;8.79;16.89;23.28;0.200;-2841.090;-5064.309;3347.746;-91.00;0.000;29.964
349.10;-2925.535;-5018.153;3345.385; 325.584;3471.8;523.585;0.000;57.655;5657.529;  0.000;  0.000;1.0000;1.33;8.76;16.80;23.17;0.200;-2842.049;-5066.659;3345.385;-91.00;0.000;29.936
350.10;-2926.496;-5020.506;3343.012; 326.587;3482.2;526.752;0.000;57.382;5670.576;  0.000;  0.000;1.0000;1.33;8.73;16.71;23.06;0.200;-2843.010;-5069.012;3343.012;-91.00;0.000;29.908
351.10;-2927.459;-5022.862;3340.626; 327.587;3492.6;529.929;0.000;57.108;5683.672;  0.000;  0.000;1.0000;1.34;8.71;16.63;22.95;0.200;-2843.973;-5071.367;3340.626;-91.00;0.000;29.879
352.10;-2928.423;-5025.219;3338.229; 328.585;3503.0;533.116;0.000;56.834;5696.820;  0.000;  0.000;1.0000;1.34;8.68;16.54;22.84;0.200;-2844.937;-5073.725;3338.229;-91.00;0.000;29.851
353.10;-2929.388;-5027.579;3335.818; 329.581;3513.5;536.315;0.000;56.560;5710.018;  0.000;  0.000;1.0000;1.35;8.65;16.45;22.74;0.200;-2845.902;-5076.085;3335.818;-91.00;0.000;29.822
354.10;-2930.355;-5029.941;3333.396; 330.575;3524.1;539.524;0.000;56.286;5723.268;  0.000;  0.000;1.0000;1.35;8.62;16.37;22.63;0.200;-2846.869;-5078.447;3333.396;-91.00;0.000;29.794
355.10;-2931.324;-5032.306;3330.961; 331.567;3534.8;542.743;0.000;56.012;5736.569;  0.000;  0.000;1.0000;1.36;8.59;16.28;22.52;0.200;-2847.838;-5080.812;3330.961;-91.00;0.000;29.765
356.10;-2932.294;-5034.673;3328.513; 332.557;3545.5;545.973;0.000;55.738;5749.922;  0.000;  0.000;1.0000;1.37;8.55;16.20;22.41;0.200;-2848.808;-5083.179;3328.513;-91.00;0.000;29.736
357.10;-2933.266;-5037.042;3326.053; 333.545;3556.3;549.215;0.000;55.464;5763.328;  0.000;  0.000;1.0000;1.37;8.52;16.11;22.30;0.200;-2849.780;-5085.548;3326.053;-91.00;0.000;29.707
358.10;-2934.239;-5039.414;3323.580; 334.531;3567.2;552.467;0.000;55.190;5776.787;  0.000;  0.000;1.0000;1.38;8.49;16.03;22.19;0.200;-2850.753;-5087.920;3323.580;-91.00;0.000;29.678
359.10;-2935.214;-5041.788;3321.095; 335.515;3578.1;555.729;0.000;54.916;5790.299;  0.000;  0.000;1.0000;1.38;8.46;15.95;22.08;0.200;-2851.728;-5090.294;3321.095;-91.00;0.000;29.649
360.10;-2936.191;-5044.165;3318.596; 336.496;3589.1;559.003;0.000;54.642;5803.865;  0.000;  0.000;1.0000;1.39;8.43;15.86;21.97;0.200;-2852.705;-5092.671;3318.596;-91.00;0.000;29.619
361.10;-2937.169;-5046.544;3316.085; 337.476;3600.1;562.288;0.000;54.368;5817.485;  0.000;  0.000;1.0000;1.39;8.40;15.78;21.86;0.200;-2853.683;-5095.050;3316.085;-91.00;0.000;29.590
362.10;-2938.149;-5048.926;3313.561; 338.454;3611.3;565.584;0.000;54.094;5831.160;  0.000;  0.000;1.0000;1.40;8.36;15.70;21.76;0.200;-2854.663;-5097.432;3313.561;-91.00;0.000;29.560
363.10;-2939.131;-5051.310;3311.024; 339.430;3622.5;568.891;0.000;53.821;5844.890;  0.000;  0.000;1.0000;1.40;8.33;15.62;21.65;0.200;-2855.645;-5099.816;3311.024;-91.00;0.000;29.531
364.10;-2940.114;-5053.697;3308.475; 340.404;3633.7;572.209;0.000;53.547;5858.675;  0.000;  0.000;1.0000;1.41;8.30;15.53;21.54;0.200;-2856.628;-5102.203;3308.474;-91.00;0.000;29.501
365.10;-2941.099;-5056.086;3305.912; 341.376;3645.1;575.538;0.000;53.273;5872.516;  0.000;  0.000;1.0000;1.42;8.26;15.45;21.43;0.200;-2857.613;-5104.592;3305.912;-91.00;0.000;29.471
366.10;-2942.085;-5058.478;3303.336; 342.347;3656.5;578.879;0.000;52.999;5886.414;  0.000;  0.000;1.0000;1.42;8.23;15.37;21.32;0.200;-2858.599;-5106.984;3303.336;-91.00;0.000;29.441
367.10;-2943.074;-5060.872;3300.746; 343.315;3667.9;582.231;0.000;52.725;5900.368;  0.000;  0.000;1.0000;1.43;8.20;15.29;21.21;0.200;-2859.588;-5109.378;3300.746;-91.00;0.000;29.411
368.10;-2944.064;-5063.269;3298.144; 344.281;3679.5;585.594;0.000;52.451;5914.380;  0.000;  0.000;1.0000;1.43;8.16;15.21;21.10;0.200;-2860.578;-5111.775;3298.144;-91.00;0.000;29.381
369.10;-2945.056;-5065.669;3295.529; 345.246;3691.1;588.969;0.000;52.177;5928.450;  0.000;  0.000;1.0000;1.44;8.13;15.13;20.99;0.200;-2861.570;-5114.175;3295.529;-91.00;0.000;29.351
370.10;-2946.049;-5068.071;3292.900; 346.208;3702.8;592.356;0.000;51.903;5942.578;  0.000;  0.000;1.0000;1.44;8.09;15.05;20.88;0.200;-2862.563;-5116.577;3292.900;-91.00;0.000;29.321
371.10;-2947.045;-5070.476;3290.257; 347.169;3714.6;595.753;0.000;51.629;5956.765;  0.000;  0.000;1.0000;1.45;8.06;14.98;20.78;0.200;-2863.559;-5118.982;3290.257;-91.00;0.000;29.290
372.10;-2948.042;-5072.884;3287.602; 348.128;3726.4;599.163;0.000;51.355;5971.011;  0.000;  0.000;1.0000;1.46;8.02;14.90;20.67;0.200;-2864.556;-5121.390;3287.602;-91.00;0.000;29.260
373.10;-2949.041;-5075.295;3284.932; 349.085;3738.3;602.584;0.000;51.081;5985.317;  0.000;  0.000;1.0000;1.46;7.99;14.82;20.56;0.200;-2865.555;-5123.800;3284.932;-91.00;0.000;29.229
374.10;-2950.041;-5077.708;3282.250; 350.040;3750.3;606.017;0.000;50.807;5999.683;  0.000;  0.000;1.0000;1.47;7.95;14.74;20.45;0.200;-2866.555;-5126.213;3282.250;-91.00;0.000;29.198
375.10;-2951.044;-5080.124;3279.553; 350.993;3762.3;609.462;0.000;50.533;6014.110;  0.000;  0.000;1.0000;1.48;7.91;14.67;20.34;0.200;-2867.558;-5128.629;3279.553;-91.00;0.000;29.168
376.10;-2952.048;-5082.542;3276.843; 351.945;3774.4;612.918;0.000;50.260;6028.598;  0.000;  0.000;1.0000;1.48;7.88;14.59;20.23;0.200;-2868.562;-5131.048;3276.843;-91.00;0.000;29.137
377.10;-2953.054;-5084.964;3274.119; 352.895;3786.6;616.387;0.000;49.986;6043.148;  0.000;  0.000;1.0000;1.49;7.84;14.51;20.12;0.200;-2869.568;-5133.469;3274.119;-91.00;0.000;29.106
378.10;-2954.062;-5087.388;3271.382; 353.843;3798.9;619.867;0.000;49.712;6057.760;  0.000;  0.000;1.0000;1.49;7.80;14.44;20.01;0.200;-2870.576;-5135.894;3271.382;-91.00;0.000;29.075
379.10;-2955.072;-5089.815;3268.630; 354.789;3811.3;623.359;0.000;49.438;6072.435;  0.000;  0.000;1.0000;1.50;7.77;14.36;19.90;0.200;-2871.586;-5138.321;3268.630;-91.00;0.000;29.043
380.10;-2956.084;-5092.245;3265.865; 355.733;3823.7;626.864;0.000;49.164;6087.174;  0.000;  0.000;1.0000;1.51;7.73;14.29;19.80;0.200;-2872.598;-5140.751;3265.865;-91.00;0.000;29.012
381.10;-2957.097;-5094.678;3263.086; 356.676;3836.2;630.380;0.000;48.890;6101.977;  0.000;  0.000;1.0000;1.51;7.69;14.21;19.69;0.200;-2873.611;-5143.183;3263.086;-91.00;0.000;28.980
382.10;-2958.113;-5097.113;3260.292; 357.617;3848.8;633.909;0.000;48.616;6116.844;  0.000;  0.000;1.0000;1.52;7.65;14.14;19.58;0.200;-2874.627;-5145.619;3260.292;-91.00;0.000;28.949
383.10;-2959.130;-5099.552;3257.485; 358.556;3861.4;637.450;0.000;48.342;6131.776;  0.000;  0.000;1.0000;1.53;7.62;14.07;19.47;0.200;-2875.644;-5148.058;3257.485;-91.00;0.000;28.917
384.10;-2960.149;-5101.994;3254.663; 359.494;3874.1;641.004;0.000;48.068;6146.774;  0.000;  0.000;1.0000;1.53;7.58;13.99;19.36;0.200;-2876.663;-5150.499;3254.663;-91.00;0.000;28.885
385.10;-2961.171;-5104.438;3251.827; 360.430;3887.0;644.570;0.000;47.794;6161.838;  0.000;  0.000;1.0000;1.54;7.54;13.92;19.25;0.200;-2877.685;-5152.944;3251.827;-91.00;0.000;28.853
386.10;-2962.194;-5106.886;3248.977; 361.364;3899.8;648.148;0.000;47.520;6176.970;  0.000;  0.000;1.0000;1.55;7.50;13.85;19.14;0.200;-2878.708;-5155.391;3248.977;-91.00;0.000;28.821
387.10;-2963.219;-5109.336;3246.112; 362.296;3912.8;651.739;0.000;47.246;6192.168;  0.000;  0.000;1.0000;1.55;7.46;13.78;19.03;0.200;-2879.733;-5157.842;3246.112;-91.00;0.000;28.789
388.10;-2964.246;-5111.789;3243.233; 363.227;3925.9;655.342;0.000;46.972;6207.435;  0.000;  0.000;1.0000;1.56;7.42;13.70;18.92;0.200;-2880.760;-5160.295;3243.233;-91.00;0.000;28.757
389.10;-2965.275;-5114.246;3240.339; 364.156;3939.0;658.959;0.000;46.699;6222.770;  0.000;  0.000;1.0000;1.57;7.38;13.63;18.82;0.200;-2881.789;-5162.752;3240.339;-91.00;0.000;28.725
390.10;-2966.306;-5116.706;3237.431; 365.083;3952.2;662.587;0.000;46.425;6238.174;  0.000;  0.000;1.0000;1.58;7.34;13.56;18.71;0.200;-2882.820;-5165.211;3237.431;-91.00;0.000;28.692
391.10;-2967.339;-5119.168;3234.508; 366.009;3965.5;666.229;0.000;46.151;6253.649;  0.000;  0.000;1.0000;1.58;7.30;13.49;18.60;0.200;-2883.853;-5167.674;3234.508;-91.00;0.000;28.659
392.10;-2968.375;-5121.634;3231.571; 366.934;3978.9;669.884;0.000;45.877;6269.194;  0.000;  0.000;1.0000;1.59;7.26;13.42;18.49;0.200;-2884.889;-5170.140;3231.571;-91.00;0.000;28.627
393.10;-2969.412;-5124.103;3228.618; 367.856;3992.3;673.551;0.000;45.603;6284.810;  0.000;  0.000;1.0000;1.60;7.22;13.35;18.38;0.200;-2885.926;-5172.609;3228.618;-91.00;0.000;28.594
394.10;-2970.451;-5126.575;3225.651; 368.777;4005.9;677.231;0.000;45.329;6300.498;  0.000;  0.000;1.0000;1.60;7.18;13.28;18.27;0.200;-2886.965;-5175.081;3225.651;-91.00;0.000;28.561
395.10;-2971.492;-5129.050;3222.669; 369.697;4019.5;680.925;0.000;45.055;6316.259;  0.000;  0.000;1.0000;1.61;7.14;13.21;18.16;0.200;-2888.006;-5177.556;3222.669;-91.00;0.000;28.528
396.10;-2972.536;-5131.529;3219.672; 370.615;4033.2;684.632;0.000;44.781;6332.093;  0.000;  0.000;1.0000;1.62;7.09;13.15;18.05;0.200;-2889.050;-5180.034;3219.672;-91.00;0.000;28.495
397.10;-2973.581;-5134.010;3216.660; 371.531;4047.0;688.351;0.000;44.507;6348.000;  0.000;  0.000;1.0000;1.63;7.05;13.08;17.94;0.200;-2890.095;-5182.516;3216.660;-91.00;0.000;28.461
398.10;-2974.629;-5136.495;3213.632; 372.446;4060.9;692.085;0.000;44.233;6363.982;  0.000;  0.000;1.0000;1.63;7.01;13.01;17.84;0.200;-2891.143;-5185.001;3213.632;-91.00;0.000;28.428
399.10;-2975.678;-5138.983;3210.589; 373.359;4074.9;695.831;0.000;43.959;6380.040;  0.000;  0.000;1.0000;1.64;6.97;12.94;17.73;0.200;-2892.192;-5187.489;3210.589;-91.00;0.000;28.394
400.10;-2976.730;-5141.475;3207.532; 374.271;4088.9;699.591;0.000;43.685;6396.170;  0.000;  0.000;0.9977;1.65;6.93;12.88;17.62;0.200;-2893.244;-5189.980;3207.531;-91.00;0.000;28.361
401.10;-2977.784;-5143.969;3204.458; 375.181;4102.8;703.364;0.000;43.415;6412.144;  0.000;  0.000;0.9743;1.62;6.88;12.81;17.51;0.200;-2894.298;-5192.475;3204.458;-91.00;0.000;28.327
402.10;-2978.840;-5146.467;3201.370; 376.090;4116.5;707.151;0.000;43.152;6427.811;  0.000;  0.000;0.9510;1.58;6.84;12.74;17.40;0.200;-2895.354;-5194.973;3201.370;-91.00;0.000;28.293
403.10;-2979.898;-5148.967;3198.266; 376.997;4129.8;710.950;0.000;42.895;6443.168;  0.000;  0.000;0.9277;1.55;6.80;12.68;17.29;0.200;-2896.412;-5197.473;3198.266;-91.00;0.000;28.259
404.10;-2980.958;-5151.471;3195.148; 377.902;4142.9;714.762;0.000;42.644;6458.211;  0.000;  0.000;0.9043;1.52;6.76;12.61;17.18;0.200;-2897.472;-5199.976;3195.148;-91.00;0.000;28.225
405.10;-2982.019;-5153.976;3192.015; 378.806;4155.6;718.587;0.000;42.400;6472.934;  0.000;  0.000;0.8810;1.49;6.72;12.54;17.07;0.200;-2898.533;-5202.482;3192.015;-91.00;0.000;28.191
406.10;-2983.082;-5156.484;3188.868; 379.707;4168.0;722.423;0.000;42.162;6487.333;  0.000;  0.000;0.8577;1.45;6.68;12.47;16.96;0.200;-2899.596;-5204.990;3188.868;-91.00;0.000;28.156
407.10;-2984.146;-5158.994;3185.707; 380.606;4180.1;726.272;0.000;41.930;6501.404;  0.000;  0.000;0.8343;1.42;6.64;12.41;16.86;0.200;-2900.660;-5207.500;3185.707;-91.00;0.000;28.122
408.10;-2985.211;-5161.505;3182.531; 381.503;4191.9;730.132;0.000;41.705;6515.143;  0.000;  0.000;0.8110;1.39;6.60;12.34;16.75;0.200;-2901.725;-5210.011;3182.531;-91.00;0.000;28.087
409.10;-2986.277;-5164.018;3179.342; 382.397;4203.4;734.003;0.000;41.486;6528.545;  0.000;  0.000;0.7877;1.35;6.56;12.27;16.64;0.200;-2902.792;-5212.524;3179.342;-91.00;0.000;28.052
410.10;-2987.345;-5166.533;3176.140; 383.289;4214.5;737.885;0.000;41.274;6541.606;  0.000;  0.000;0.7643;1.32;6.52;12.21;16.53;0.200;-2903.859;-5215.039;3176.140;-91.00;0.000;28.018
411.10;-2988.413;-5169.048;3172.924; 384.179;4225.4;741.777;0.000;41.068;6554.322;  0.000;  0.000;0.7410;1.28;6.49;12.14;16.42;0.200;-2904.927;-5217.554;3172.924;-91.00;0.000;27.983
